tracklet,label,score,best_frame
trj_id7_ti3_479_tf3_483,OG,4.808890342712402,5
trj_id7_ti3_61_tf3_61,OB,0.9999903440475464,1
trj_id7_ti3_792_tf3_792,Unknown,0,0
trj_id7_ti3_795_tf3_848,OO,11.218626022338867,39
trj_id7_ti3_869_tf3_908,BG,39.99937057495117,21
trj_id7_ti3_934_tf3_1022,OG,79.54356384277344,9
trj_id8_ti3_1236_tf3_1245,GB,9.929304122924805,10
trj_id8_ti3_1306_tf3_1349,GG,20.92075538635254,21
trj_id8_ti3_1426_tf3_1465,BG,36.3876838684082,1
trj_id8_ti3_1554_tf3_1922,BG,360.19140625,7
trj_id8_ti3_1953_tf3_2074,GB,113.90133666992188,89
trj_id8_ti3_2142_tf3_2149,PP,7.979486465454102,2
trj_id8_ti3_2172_tf3_2771,GB,505.97308349609375,332
trj_id8_ti3_313_tf3_434,GG,71.0538330078125,53
trj_id8_ti3_438_tf3_469,OG,26.80502700805664,29
trj_id8_ti3_479_tf3_507,GG,12.77028751373291,23
trj_id8_ti3_684_tf3_729,PP,44.954437255859375,1
trj_id8_ti3_732_tf3_736,OG,4.367953300476074,2
trj_id8_ti3_768_tf3_768,OG,0.9999717473983765,1
trj_id8_ti3_795_tf3_848,BG,53.99991226196289,4
trj_id8_ti3_859_tf3_1009,PP,148.28671264648438,139
trj_id9_ti3_1967_tf3_2024,BG,54.31587219238281,35
trj_id9_ti3_502_tf3_504,PP,2.937999963760376,2
trj_id9_ti3_724_tf3_724,OG,0.9992589354515076,1
trj_id9_ti3_726_tf3_739,OG,13.918076515197754,14
trj_id9_ti3_780_tf3_782,Unknown,0,0
trj_id9_ti3_792_tf3_792,BG,0.9999959468841553,1
trj_id9_ti3_835_tf3_835,BO,0.999996542930603,1
trj_id9_ti3_861_tf3_868,GG,6.091878890991211,4
trj_id9_ti3_869_tf3_930,OO,43.554256439208984,9
