tracklet,label,score,best_frame
trj_id3_ti1_1336_tf1_1350,OG,13.274208068847656,9
trj_id3_ti1_1355_tf1_1384,OG,26.05495262145996,23
trj_id3_ti1_1398_tf1_1402,OG,3.6643645763397217,5
trj_id3_ti1_1813_tf1_1829,BP,16.998043060302734,1
trj_id3_ti1_1834_tf1_2013,OG,169.43234252929688,19
trj_id3_ti1_2016_tf1_2163,BP,146.70352172851562,1
trj_id3_ti1_2183_tf1_2283,OG,97.66582489013672,60
trj_id3_ti1_2374_tf1_2541,OG,155.32887268066406,84
trj_id3_ti1_2769_tf1_2964,GB,175.77789306640625,153
trj_id3_ti1_280_tf1_328,BO,33.959651947021484,40
trj_id3_ti1_2968_tf1_3000,OG,32.913658142089844,22
trj_id3_ti1_538_tf1_835,GB,245.72401428222656,110
trj_id3_ti1_889_tf1_891,Unknown,0,0
trj_id3_ti1_910_tf1_917,OB,7.956669807434082,3
trj_id4_ti1_1048_tf1_1108,OG,48.52634811401367,33
trj_id4_ti1_1118_tf1_1126,OG,7.508108139038086,6
trj_id4_ti1_1127_tf1_1127,GB,0.9976783394813538,1
trj_id4_ti1_1328_tf1_1366,PG,35.02569580078125,12
trj_id4_ti1_1466_tf1_1582,BP,116.98286437988281,1
trj_id4_ti1_1660_tf1_1829,OG,154.57559204101562,100
trj_id4_ti1_1834_tf1_2013,BP,179.01748657226562,1
trj_id4_ti1_2016_tf1_2055,OG,39.33736801147461,6
trj_id4_ti1_2058_tf1_2083,OG,21.24395179748535,22
trj_id4_ti1_2103_tf1_2163,OG,57.863590240478516,40
trj_id4_ti1_2183_tf1_2278,BP,94.71414184570312,25
trj_id4_ti1_2397_tf1_2710,OB,270.9065246582031,5
trj_id4_ti1_2713_tf1_2744,OG,29.07539939880371,17
trj_id4_ti1_410_tf1_430,OB,20.89663314819336,1
trj_id4_ti1_439_tf1_622,OB,182.7891387939453,174
trj_id4_ti1_824_tf1_949,OG,91.79329681396484,65
trj_id4_ti1_967_tf1_1042,OG,73.5980453491211,10
trj_id5_ti1_1029_tf1_1042,OB,13.773408889770508,3
trj_id5_ti1_1048_tf1_1647,OB,386.65960693359375,28
trj_id5_ti1_1690_tf1_1743,OP,53.23291778564453,30
trj_id5_ti1_1928_tf1_1937,OG,5.788702011108398,6
trj_id5_ti1_1_tf1_87,OG,85.24455261230469,67
trj_id5_ti1_2096_tf1_2695,GB,446.3128967285156,34
trj_id5_ti1_2696_tf1_2726,GB,30.733299255371094,8
trj_id5_ti1_2729_tf1_2729,GB,0.9909362196922302,1
trj_id5_ti1_2741_tf1_2746,GB,5.979166030883789,6
trj_id5_ti1_631_tf1_891,OB,254.28167724609375,25
trj_id5_ti1_910_tf1_1020,GB,108.57954406738281,95
trj_id5_ti1_94_tf1_384,OG,265.0967102050781,6
trj_id6_ti1_1029_tf1_1095,GB,53.338924407958984,65
trj_id6_ti1_1096_tf1_1101,Unknown,0,0
trj_id6_ti1_1195_tf1_1212,GB,17.45546531677246,7
trj_id6_ti1_1297_tf1_1304,OG,7.988739013671875,7
trj_id6_ti1_1309_tf1_1315,BP,6.999938488006592,1
trj_id6_ti1_1322_tf1_1322,BP,0.9999994039535522,1
trj_id6_ti1_1398_tf1_1400,BP,2.9804892539978027,3
trj_id6_ti1_1496_tf1_2095,GB,487.2554931640625,187
trj_id6_ti1_2437_tf1_2625,OP,129.15219116210938,85
trj_id6_ti1_944_tf1_1020,OB,75.32491302490234,60
trj_id7_ti1_1329_tf1_1329,Unknown,0,0
trj_id7_ti1_1336_tf1_1350,BP,14.99997615814209,1
trj_id7_ti1_1355_tf1_1384,BP,29.996610641479492,11
